ASIN,Name,Price,Old_Price,Discount,URL
B0CKYYDHLS,"BAGSMART Travel Toiletry Bag, Lightweight Large Wide-open Travel Bag for Women, Puffy Cosmetic Makeup Bag Organizer with Handle for Accessories,Essentials, Toiletries, Black",Deal Price: EUR 17.28,,11% off,https://www.amazon.com/BAGSMART-Lightweight-Accessories-Essentials-Toiletries/dp/B0CKYYDHLS?ref=dlx_deals_dg_dcl_B0CKYYDHLS_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B01HRSZRXM,"oneisall Dog Clipper Low Noise, Dog Grooming Kit with Rechargeable, Pet Shaver Cordless Electric Quiet Hair Clipper Set for Dogs Cats Pets（Gold）",Deal Price: EUR 24.14,EUR 33.89,29% off,https://www.amazon.com/ONEISALL-Cllippers-Rechargeable-Cordless-Electric/dp/B01HRSZRXM?ref=dlx_deals_dg_dcl_B01HRSZRXM_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B09VDFN8S6,"Iefil Valentines Day Gifts for Her - 925 Sterling Silver Rose Heart Initial Necklace, Anniversary Birthday Gifts for Women, Jewelry Gift for Her Wife Girlfriend",Deal Price: EUR 57.62,,15% off,https://www.amazon.com/Iefil-Necklaces-Gifts-Women-Her/dp/B09VDFN8S6?ref=dlx_deals_dg_dcl_B09VDFN8S6_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B07VS476X8,"Farberware 0.7 Cu. Ft. Countertop Microwave Oven – 700 Watts Power, Auto Cook Settings, Defrost, Easy Clean and Child Safety Lock - Stainless",Deal Price: EUR 71.19,EUR 84.75,16% off,https://www.amazon.com/Farberware-FMO07AHTBKJ-700-Watt-Microwave-Stainless/dp/B07VS476X8?ref=dlx_deals_dg_dcl_B07VS476X8_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0CTCWLV35,"Dreo Fan for Bedroom, 120° Oscillating Standing Fans, Quiet Floor Fan with DC Motor, 100ft Pedestal Fans for Room, 9 Speeds, 4 modes, 20dB, 120° Manual Vertical, 37-42"" Adjustable Height, 9H Timer",Deal Price: EUR 73.30,EUR 84.75,14% off,https://www.amazon.com/Dreo-Oscillating-Standing-Circulator-Adjustable/dp/B0CTCWLV35?ref=dlx_deals_dg_dcl_B0CTCWLV35_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B09KLXZBS2,"PigPotParty Cellophane Treat Bags 6""x9"", 50 Pack Clear Goodie Bags, Bottom Gusset for Stand-Up Display, Small Plastic Gift Wrap for Cookies, Candy, Party Favors, Popcorn, Includes 50 Gold Ties",Deal Price: EUR 6.77,EUR 8.46,20% off,https://www.amazon.com/PigPotParty-Bottom-Cellophane-Plastic-Popcorn/dp/B09KLXZBS2?ref=dlx_deals_dg_dcl_B09KLXZBS2_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0B3CM9FYK,"Barrina Grow Lights, 2FT 5000K White Full Spectrum Plant Growing Lamps, 144W(6 x 24W, 800W Equivalent), T8 LED Grow Light Bulbs, Plant Lights for Indoor Plants, Greenhouse, Linkable Design, 6-Pack",Deal Price: EUR 50.41,EUR 59.32,15% off,https://www.amazon.com/Barrina-Spectrum-Equivalent-Greenhouse-Linkable/dp/B0B3CM9FYK?ref=dlx_deals_dg_dcl_B0B3CM9FYK_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B07XPTJKQC,"sancua Rectangle Tablecloth - 60 x 84 Inch - Stain and Wrinkle Resistant Washable Polyester Table Cloth, Decorative Fabric Table Cover for Dining Tables, Buffet Parties and Camping, Black",Deal Price: EUR 7.19,EUR 8.47,15% off,https://www.amazon.com/sancua-Rectangle-Tablecloth-Resistant-Decorative/dp/B07XPTJKQC?ref=dlx_deals_dg_dcl_B07XPTJKQC_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0FPFS38DZ,"INNOCN 24.5"" Monitor 1920 x 1080p 240Hz 1ms Gaming PC Computer IPS Display HDR400 HDMI, DisplayPort, Height/Pivot Adjustable Stand, Mountable, Black - 25G2H Plus",Deal Price: EUR 84.74,EUR 109.75,23% off,https://www.amazon.com/INNOCN-Computer-DisplayPort-Adjustable-Mountable/dp/B0FPFS38DZ?ref=dlx_deals_dg_dcl_B0FPFS38DZ_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0B9BGXY1D,"Fast iPhone Charger, iPhone Charger Fast Charging 2Pack Quick Chargers 6ft Long USB C to Lightning Cable Quick Charging Cord USB Charge Block Adapter for iPhone 14 Plus/14 ProMax/13 Mini 12/11/XS/iPad",Deal Price: EUR 16.09,EUR 21.18,24% off,https://www.amazon.com/Charger-Certified-Lightning-Charging-Adapter/dp/B0B9BGXY1D?ref=dlx_deals_dg_dcl_B0B9BGXY1D_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B077ZJ1ZKZ,"Innovo FSA/HSA Eligible iP900BP-B Fingertip Pulse Oximeter, Blood Oxygen Monitor with Free App, Plethysmograph, and Perfusion Index (with Bluetooth)",Deal Price: EUR 30.50,,10% off,https://www.amazon.com/Innovo-Fingertip-Oximeter-Plethysmograph-Perfusion/dp/B077ZJ1ZKZ?ref=dlx_deals_dg_dcl_B077ZJ1ZKZ_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0FV72X4VC,"Gawfolk 24.5 Inch PC 300Hz Gaming Monitor",Deal Price: EUR 84.75,EUR 135.60,38% off,https://www.amazon.com/Gawfolk-Adaptive-HDMI%E3%80%81DisplayPort-Compatible-mounting/dp/B0FV72X4VC?ref=dlx_deals_dg_dcl_B0FV72X4VC_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0CDNYQTHP,Anlisim Merino Wool Hiking Socks for Women Thermal Winter Warm Boot Work Cushion Socks 5 Pairs,Deal Price: EUR 14.40,EUR 16.94,15% off,https://www.amazon.com/Anlisim-Thermal-Cushion-Stocking-Stuffers/dp/B0CDNYQTHP?ref=dlx_deals_dg_dcl_B0CDNYQTHP_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0BXP9NT3S,"CHxxy Memory Foam Pillows, Cervical Pillow for Neck and Shoulder Pain Relief, Ergonomic Contour Bed Pillow, Soft for Side Sleep Stomach Sleeping and Back Sleeper",Deal Price: EUR 24.06,,25% off,https://www.amazon.com/Cervical-Shoulder-Memory-Orthopedic-Ergonomic/dp/B0BXP9NT3S?ref=dlx_deals_dg_dcl_B0BXP9NT3S_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0CG9CTGQ5,"LEVSOX Compression Socks Women and Men, 20-30mmHg, Best for Nurses, Travel, Pregnancy",Deal Price: EUR 12.70,,21% off,https://www.amazon.com/LEVSOX-Compression-20-30mmHg-Nurses-Pregnancy/dp/B0CG9CTGQ5?ref=dlx_deals_dg_dcl_B0CG9CTGQ5_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0FXXFVFK1,"TYMO 4.0 Hair Blow Dryer Brush - Lightweight 3X Faster Drying 5-in-1 Ionic Blowout Hair Dryer Brush Adds Shine, Volume & Fullness for Smooth, Anti-Frizz Straight, Curl & Blowout Styles, Pink",Deal Price: EUR 59.32,EUR 84.75,30% off,https://www.amazon.com/TYMO-Hair-Blow-Dryer-Brush/dp/B0FXXFVFK1?ref=dlx_deals_dg_dcl_B0FXXFVFK1_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B09YH46K8P,Rilista Women's Slingback Kitten Heels Closed Pointed Toe Wedding Party Dress Pumps Shoes,Deal Price: EUR 25.38,EUR 42.36,40% off,https://www.amazon.com/Rilista-Womens-Pointed-Wedding-Slingback/dp/B09YH46K8P?ref=dlx_deals_dg_dcl_B09YH46K8P_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0993G154N,Sidney Sleep Adjustable Curved Contour Fill Pillow – Queen Size – for Side and Back Sleepers – Neck & Shoulder Comfort Support – Extra Fill Included (White),Deal Price: EUR 33.89,,27% off,https://www.amazon.com/Sidney-Sleep-Sleeper-Pillow-Shoulder/dp/B0993G154N?ref=dlx_deals_dg_dcl_B0993G154N_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0DMW9GTGT,"Cumbor 29.2–43"" Baby Gate for Stairs, Wall-Mounted (Drill Required), Expandable No Bottom Bar Dog Gate, Auto Close Extra Wide Walk Thru, Pet & Toddler Proof Gate, Top & Bottom of Stairways(Black)",Deal Price: EUR 50.84,EUR 67.80,25% off,https://www.amazon.com/Cumbor-Wall-Mounted-Required-Adjustable-Stairways/dp/B0DMW9GTGT?ref=dlx_deals_dg_dcl_B0DMW9GTGT_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0D22TGD88,"TRAVELISIMO Electric Lunch Box for Adults 100W Heated Lunch Box For Men 1.5L Stainless Steel Portable Food Warmer, 12/24/110V Electric Food Warmers for Travel & Work Loncheras Para Hombres de Trabajo",Deal Price: EUR 28.81,,15% off,https://www.amazon.com/TRAVELISIMO-Electric-Stainless-Lunchbox-Loncheras/dp/B0D22TGD88?ref=dlx_deals_dg_dcl_B0D22TGD88_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B09ZDQ3C2Y,Pamo Babe Portable Crib Baby Playpen with Mattress and Carry Bag Grey,With Deal: EUR 49.15,List Price: EUR 72.88,33% off,https://www.amazon.com/Pamo-Portable-Playpen-Mattress-Carry/dp/B09ZDQ3C2Y?ref=dlx_deals_dg_dcl_B09ZDQ3C2Y_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0DCNP5B3Q,"Runner Rug for Hallways Kitchen Runner Rug Non Slip 2'6''x8' Washable Grey Long Runner Rugs with Rubber Backing Soft Abstract Carpet Runner for Entryway, Kitchen, Bedroom, Bathroom",Deal Price: EUR 25.00,"Runner Rug for Hallways Kitchen Runner Rug Non Slip 2'6''x8' Washable Grey Long Runner Rugs with Rubber Backing Soft Abstract Carpet Runner for Entryway, Kitchen, Bedroom, Bathroom",20% off,https://www.amazon.com/Hallways-Washable-Abstract-Entryway-Bathroom/dp/B0DCNP5B3Q?ref=dlx_deals_dg_dcl_B0DCNP5B3Q_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0D5GQVKNP,"UPGOGO Folding Bed Rail for Toddlers,Baby Bed Rail Guard with Reinforced Anchor Safety System,Fit Bunk,Full Size,Queen,King,Twin(Grey,71""x23.6"")",Deal Price: EUR 39.83,EUR 47.45,16% off,https://www.amazon.com/UPGOGO-Folding-Toddlers-Safety-Reinforced/dp/B0D5GQVKNP?ref=dlx_deals_dg_dcl_B0D5GQVKNP_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0FC2NKGGL,"Electric Heated Blanket 72""x84"" Full Size - Flannel & Sherpa Fabric Dual-Sided, 6 Heat Settings & 1-10 Hours Auto Off, Soft & Cozy Warming Throw for Home, Office, or Bed, Machine Washable, Iron Gray",Deal Price: EUR 28.81,EUR 40.67,29% off,https://www.amazon.com/Electric-Heated-Blanket-Full-Size/dp/B0FC2NKGGL?ref=dlx_deals_dg_dcl_B0FC2NKGGL_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0BQCTF5BW,"American Crew Men's Hair Fiber, Like Hair Gel with High Hold & Low Shine, 3 oz",Deal Price: EUR 10.83,EUR 16.53,34% off,https://www.amazon.com/Mens-Hair-Fiber-American-Shine/dp/B0BQCTF5BW?ref=dlx_deals_dg_dcl_B0BQCTF5BW_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B07D9Z7GYL,"Pilot FriXion Erasable Gel Pens, Fine Point 0.7 mm Erasable Pens, Pack of 10 Assorted Colors",Deal Price: EUR 15.36,EUR 21.18,27% off,https://www.amazon.com/Retractable-Erasable-Assorted-Mistakes-Disappear/dp/B07D9Z7GYL?ref=dlx_deals_dg_dcl_B07D9Z7GYL_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0B8ZPMKHP,Caterlove Women's Seamless Underwear No Show Stretch Bikini Panties Silky Invisible Hipster 6 Pack,Deal Price: EUR 7.62,EUR 21.18,64% off,https://www.amazon.com/Caterlove-Seamless-Underwear-Stretch-Invisible/dp/B0B8ZPMKHP?ref=dlx_deals_dg_dcl_B0B8ZPMKHP_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0C8NRQP77,Comdecevis Men's Casual Cargo Pants Workout Joggers Stretch Sweatpants Hiking Drawstring Tactical Pants with Multi Pockets,Deal Price: EUR 15.24,,10% off,https://www.amazon.com/Comdecevis-Sweatpants-Lightweight-Drawstring-Tactical/dp/B0C8NRQP77?ref=dlx_deals_dg_dcl_B0C8NRQP77_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B07WJY1W7J,"LuxClub 3 PC Twin XL Sheet Set, Deep Pockets Wrinkle Free Cooling Bed Sheets Hotel Bedding for Women, Men, Kids & Teens, Includes 1 Fitted Sheet, 1 Flat Sheet and 1 Pillowcase-Silky Soft White",Deal Price: EUR 18.95,,20% off,https://www.amazon.com/LuxClub-Pockets-Wrinkle-Cooling-Pillowcase-Silky/dp/B07WJY1W7J?ref=dlx_deals_dg_dcl_B07WJY1W7J_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0C6XM5HGF,Bsubseach Womens Modern Swimsuit Cover Up Blouse Button Down Shirt Dresses Tops,Deal Price: EUR 23.18,EUR 34.74,33% off,https://www.amazon.com/Bsubseach-Swimsuit-Coverups-Button-Bathing/dp/B0C6XM5HGF?ref=dlx_deals_dg_dcl_B0C6XM5HGF_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0FGX7K69H,RUMIA Lounge Sets for Women 2026 Vacation Matching Track Suits Sweater Fall Outfits (S-2XL),Deal Price: EUR 21.60,,15% off,https://www.amazon.com/RUMIA-Lounge-Women-Loose-Matching/dp/B0FGX7K69H?ref=dlx_deals_dg_dcl_B0FGX7K69H_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B08FDPW8KR,"Ortizan Portable Bluetooth Speaker (1nd Gen), IPX7 Waterproof, Wireless, Big Sound and Deep Bass, TWS Pairing, 30Hrs of Playtime, Valentines Day Gifts for Him, Birthday Gifts for Men Women - Black",Deal Price: EUR 24.13,EUR 42.37,43% off,https://www.amazon.com/Ortizan-Portable-Bluetooth-Waterproof-Wireless/dp/B08FDPW8KR?ref=dlx_deals_dg_dcl_B08FDPW8KR_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B08FDCLXNP,"Body Restore Shower Steamers Aromatherapy 15 Pack – Valentines Day Gifts for Her and Him, Birthday Gifts for Women and Men, Relaxation, Stress Relief, Self Care – Lavender",Deal Price: EUR 18.83,EUR 20.93,10% off,https://www.amazon.com/Body-Restore-Bath-Bombs-Aromatherapy/dp/B08FDCLXNP?ref=dlx_deals_dg_dcl_B08FDCLXNP_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B08R9P9CJL,"YIHONG 6 Pack Clear Pantry Organizer Bins, Plastic Containers with Handle for Kitchen,Freezer,Cabinet,Closet,Bathroom Under Sink Storage",Deal Price: EUR 18.72,EUR 22.03,15% off,https://www.amazon.com/YIHONG-Storage-Organizer-Refrigerator-Organization/dp/B08R9P9CJL?ref=dlx_deals_dg_dcl_B08R9P9CJL_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0DPZPCT9D,"LULUCATCH Mouse & Insect Glue Traps, 10 Pack Pre-Scented Sticky Mouse Traps Indoor for Home, Non-Toxic Glue Boards for Mice, Cricket, Roach, Lizard, Bug, Pet Safe for House & Garage",Deal Price: EUR 6.76,EUR 7.62,11% off,https://www.amazon.com/LULUCATCH-Insect-Pre-Scented-Non-Toxic-Cricket/dp/B0DPZPCT9D?ref=dlx_deals_dg_dcl_B0DPZPCT9D_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0CL4QS55M,Beetles Gel Nail Polish Kit with U V Light -54 Pcs Gel Nail Kit Four Seasons Glow 32 Colors Set with Base Matte & Glossy Top Coat Soak Off Home Salon Nails DIY Manicure Gifts for Women Teen Girls,Deal Price: EUR 16.77,,18% off,https://www.amazon.com/Beetles-Gel-Nail-Polish-Kit/dp/B0CL4QS55M?ref=dlx_deals_dg_dcl_B0CL4QS55M_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0CP39VYV5,"ChrisDowa White 100% Blackout Curtains for Bedroom with Black Liner, 2 Thick Layers Total Blackout Thermal Insulated Grommet Window Curtains 2 Panels Set (Pure White, 52 x 84 Inch)",Deal Price: EUR 21.89,,19% off,https://www.amazon.com/ChrisDowa-Blackout-Curtains-Bedroom-Insulated/dp/B0CP39VYV5?ref=dlx_deals_dg_dcl_B0CP39VYV5_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
B0BFFQQHRY,"Powermax 24-Count Triple AAA Batteries, Ultra Long Lasting Alkaline Battery for Home and Office, 10-Year Shelf Life, Reclosable Packaging",Deal Price: EUR 5.33,EUR 5.92,10% off,https://www.amazon.com/Powermax-24-Count-Batteries-Recloseable-Packaging/dp/B0BFFQQHRY?ref=dlx_deals_dg_dcl_B0BFFQQHRY_dt_sl14_d9_pi&pf_rd_r=2BMQDE6X01A0NZ6A4MCV&pf_rd_p=feab9d2c-8001-4176-bbda-f2e5737a0bd9
